ticket_line_id,ticket_id,fecha_hora,store_id,caja_id,cajero_id,customer_id,product_id,descripcion_producto,categoria,subcategoria,cantidad,precio_unitario,descuento_pct,descuento_importe,importe_linea,moneda,canal,observaciones
TL-001481,T-500719,03/03/25 12:17,S003,CAJ08,EMP077,,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,197.08,0,"0,00",197.08,EUR,POS,
TL-001482,T-500720,23 de febrero de 2025 19:31,S002,CAJ06,EMP028✓, C0062,P1075,Cuadro Luna ★,Decoración,Cuadros,1,32.08,0,0.00,€32.08,EUR,POS,
TL-001483,T-500720,23 de febrero de 2025 19:31,S002,CAJ06,EMP028✓, C0062,P1059,Armario Minimal 120cm,Muebles,Armarios,1,736.44,0,0.00,€736.44,EUR,POS,
TL-001484,T-500720,23 de febrero de 2025 19:31,S002,CAJ06,EMP028✓, C0062,P1089,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,97.11,0,€0.00,"97,11",EUR,POS,
TL-001485,T-500720,23 de febrero de 2025 19:31,S002,CAJ06,EMP028✓, C0062,P1023,"Aplique Élite ""Star""",,Apliques,1,"150,57",0,€0.00,€150.57,EUR,POS,
TL-001486,T-500721,08/04/2025,S003,CAJ08,EMP052,C0051,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,104.50,0,0.00,104.50,EUR,POS,
TL-001487,T-500722,18/10/25 03:17,S002,CAJ08,EMP058,C0026,P1040,Manta Boreal 140x200,Textil hogar,Mantas,1,32.53,0,0.00,"32,53",EUR,POS,
TL-001488,T-500723,24 de abril de 2025 23:22,S001,CAJ01,EMP033,C0051,P7316,Producto desconocido,,,3,420.74,0,0.00,1262.22,EUR,POS,
TL-001489,T-500723,24 de abril de 2025 23:22,S001,CAJ01,EMP033,C0051, P1003,Espejo Atlas ★,Decoración,Espejos,1,258.77,0,€0.00,258.77,EUR,POS,
TL-001490,T-500723,24 de abril de 2025 23:22,S001,CAJ01,EMP033,C0051,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,286.64,0,0.00,,EUR,POS,
TL-001491,T-500724,30/10/25 17:36,S002,CAJ02,EMP048,,P1026,Cuadro Vintage ★,Decoración,Cuadros,4,78.43,0,0.00,313.72,EUR,POS,
TL-001492,T-500724,30/10/25 17:36,S002,CAJ02,EMP048,,P1087,Jarrone Eco ★,Decoración,Jarrones,2,210.82,0,"0,00",421.64,EUR,POS,
TL-001493,T-500725,26/03/25 10:54,S003,CAJ02,EMP078,,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,1,"23,83",0,0.00,,EUR,POS,
TL-001494,T-500725,26/03/25 10:54,S003,CAJ02,EMP078,,P1095,  Espejo Élite 80cm  ,Iluminación,Lámparas pie,1,€369.58,0,"0,00",369.58,EUR,POS,
TL-001495,T-500725,26/03/25 10:54,S003,CAJ02,EMP078,,P1008,"Bombilla Nórdico ""Star""",Iluminación,Bombillas,3,€27.95,0,,83.85,EUR,POS,
TL-001496,T-500726 ,20 de enero de 2025 06:51,S004,CAJ07,EMP041,C0016,P1035,Manta Brisa Set 2 uds,Textil hogar,Mantas,2,,0,0.00,€430.28,EUR,POS,
TL-001497,T-500727,21 de diciembre de 2025 01:07,S002,CJ05,EMP074,c0069,P1048,Mesa Minimal 160cm,Muebles,Mesas,2,"472,49",0,0.00,"944,98",EUR,POS,
TL-001498,T-500727,21 de diciembre de 2025 01:07,S002,CJ05,EMP074,c0069,P1088,Espejo Élite ★,Decoración,Espejos,3,146.01,0,0.00 EUR,€438.03,EUR,POS,
TL-001499,T-500727,21 de diciembre de 2025 01:07,S002,CJ05,EMP074,c0069,P1036,Cortina Aurora 90x200,Textil hogar,Cortinas,1,25.06,40,10.02,15.04,EUR,POS,
TL-001500,T-500728,15/05/25 07:19,S001,CAJ07,EMP036,,p1056,Cortina Luna Set 2 uds,Textil hogar,Cortinas,2,"228,02",0,0.00,456.04,EUR,POS,
TL-001501,T-500729,28/03/25 23:57,S004,CAJ02,EMP080,C0089,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,1,"7,62",0,"0,00",7.62,EUR,POS,
TL-001502,T-500730 ,01/11/25 20:12,S003,CAJ01,EMP007,C0089,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,1,"174,15",30,"52,24",121.91,EUR,POS,
TL-001503,T-500731,20/10/2025,S002,CAJ08,EMP041,,P1022,Armario Aurora 120cm,Muebles,Armarios,1,€821.68,0,"0,00","821,68",EUR,POS,
TL-001504,T-500731,20/10/2025,S002,CAJ08,EMP041,,P1001,Cuadro Atlas ★,decoración,Cuadros,2,28.78,5,€2.88,54.68,EUR,POS,
TL-001505,T-500731,20/10/2025,S002,CAJ08,EMP041,,P1020,Alfombra Zen 200x300,Textil hogar,,1,116.74,20,23.35,93.39,EUR,POS,
TL-001506,T-500732,07/07/25 11:08,S002,CAJ08,EMP042,C0072,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,2,"156,84",0,0.00 EUR,€313.68,EUR,POS,
TL-001507,T-500732,07/07/25 11:08,S002,CAJ08,EMP042,C0072,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,"752,42",0,0.00,€752.42,EUR,POS,
TL-001508,T-500733,18/09/25 09:30,S002,CAJ02,EMP008,C0027,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,366.08,0,0.00,732.16,EUR,POS,
TL-001509,T-500733,18/09/25 09:30,S002,CAJ02,EMP008,C0027,P1078,Estantería Atlas 160cm,Muebles,Estanterías,1,677.48,20,135.50,541.98,EUR,POS,
TL-001510,T-500734,11/02/25 00:49,S003,CAJ05,EMP020,,P1005,Cuadro Luna ★,,Cuadros,1,170.74,0,"0,00",170.74,EUR,POS,
TL-001511,T-500734,11/02/25 00:49,S003,CAJ05,EMP020,,P1088,Espejo Élite ★,Decoración,Espejos,1,140.61,0,0.00,140.61 EUR,EUR,POS,
TL-001512,T-500735,13/08/2025,S004,CAJ05,EMP040,,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,77.62,,0.00,"155,24",EUR,POS,
TL-001513,T-500735,13/08/2025,S004,CAJ05,EMP040,, P1053,"Aplique Nórdico ""Star""",Iluminación,,1,211.30,30,63.39,147.91,EUR,POS,
TL-001514,T-500735,13/08/2025,S004,CAJ05,EMP040,,P1046,"Aplique Atlas ""Star""",Iluminación,Apliques,2,339.78,0,0.00 EUR,679.56,EUR,POS,
TL-001515,T-500736,15/02/25 22:52,S002,CAJ08,EMP058,C0065,P1002,Sábana Brisa 90x200,Textil hogar,Sábanas,4,€170.23,0,0.00,680.92,EUR,POS,
TL-001516,T-500736,15/02/25 22:52,S002,CAJ08,EMP058,C0065,P1039,Cuadro Nórdico ★,Decoración,,4,229.70,0,"0,00","918,80",EUR,POS,
TL-001517,T-500737,15/03/25 13:47,S003,CAJ07,EMP055,c0056, P1002,Sábana Brisa 90x200,Textil hogar,,3,€183.76,0,0.00,551.28,EUR,POS,
TL-001518,T-500737,15/03/25 13:47,S003,CAJ07,EMP055,c0056,P1006,Cortina Élite 200x300,Textil hogar,Cortinas,2,123.58,,0.00,247.16,EUR,POS,
TL-001519,T-500737,15/03/25 13:47,S003,CAJ07,EMP055,c0056,P1076,Cortina Eco 200x300,,Cortinas,1,222.19 EUR,0,0.00,222.19,EUR,POS,
TL-001520,T-500738,26/01/2025,S001,CAJ01,EMP074,,P1084,Espejo Eco ★,Decoración,Espejos,1,43.53,0,0.00,43.53,EUR,POS,
TL-001521,T-500738,26/01/2025,S001,CAJ01,EMP074,,P1033,Cojine Sol ★,Decoración,Cojines,4,259.21,40,€414.74,"622,10",EUR,POS,
TL-001522,T-500739,16/05/25 00:10,S002,CAJ05,EMP022,C0024,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,2,106.22 EUR,0,0.00,212.44,EUR,POS,
TL-001523,T-500739,16/05/25 00:10,S002,CAJ05,EMP022,C0024, P1004,Cama Sol 120cm,decoración,Camas,1,1129.53,10,112.95,1016.58,EUR,POS,
TL-001524,T-500740,09/05/25 23:54,S003,CAJ04,EMP009,C0043,P1022,Armario Aurora 120cm,Muebles,Armarios,2,898.54,20,359.42,1437.66 EUR,EUR,POS,
TL-001525,T-500740,09/05/25 23:54,S003,CAJ04,EMP009,C0043,P1088,Espejo Élite ★,Decoración,Espejos,4,€138.11,0,0.00,€552.44,EUR,POS,
TL-001526,T-500741,09/07/25 15:21,S002,CAJ01,EMP061,C0088,P1072,"Aplique Aurora ""Star""",Iluminación,,1,224.21,0,0.00,224.21 EUR,EUR,POS,
TL-001527,T-500742,13/10/25 08:58,S002,CAJ02,EMP043,C0471,P1067,"Lámparas pie Boreal ""Star""",Iluminación,,1,368.59,0,0.00,"368,59",EUR,POS,
TL-001528,T-500742,13/10/25 08:58,S002,CAJ02,EMP043,C0471,P1075,Cuadro Luna ★,Decoración,Cuadros,2,34.21,15,,€58.16,EUR,POS,
TL-001529,T-500742,13/10/25 08:58,S002,CAJ02,EMP043,C0471,P1082,Vela Vintage ★,Decoración,Velas,1,€210.13,10,€21.01,"189,12",EUR,POS,
TL-001530,T-500743,09/01/25 01:11,S005,CAJ08,EMP067,,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,318.16,15,47.72,270.44,EUR,POS,
TL-001531,T-500743,09/01/25 01:11,S005,CAJ08,EMP067,,P1086,"Lámparas mesa Eco ""Star""",Iluminación,,1,207.60,20,41.52,"166,08",EUR,POS,
TL-001532,500744,27/05/2025,S005,CAJ07,EMP012,,P1016,"Aplique Élite ""Star""",iluminación,Apliques,1,274.32,0,"0,00",274.32,EUR,POS,
TL-001533,T-500745,18/04/25 06:48,S005,CAJ06,EMP051,C0079,P1009,Cortina Vintage Pack 4,Textil hogar,Cortinas,2,21.79,0,€0.00,43.58,EUR,POS,
TL-001534,T-500745,18/04/25 06:48,S005,CAJ06,EMP051,C0079,P1060,Cortina Luna 200x300,Textil hogar,Cortinas,1,58.62,0,€0.00,€58.62,EUR,POS,
TL-001535,T-500745,18/04/25 06:48,S005,CAJ06,EMP051,C0079,P1036,Cortina Aurora 90x200,textil hogar,Cortinas,1,25.18 EUR,30,7.55,17.63,EUR,POS,
TL-001536,T-500746,28/02/25 08:13,S003,CAJ01,EMP019,C0063,P1034,Jarrone Atlas ★,Decoración,Jarrones,1,"308,12",5,15.41,292.71,EUR,POS,
TL-001537,T-500746,28/02/25 08:13,S003,CAJ01,EMP019,C0063,P1021,"Bombilla Brisa ""Star""",Iluminación,,1,305.13,0,0.00,305.13,EUR,POS,
TL-001538,500747,10/12/24 19:15,S001,CAJ02,,,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,2,490.63,5,49.06,"932,20",EUR,POS,
TL-001539,500747,10/12/24 19:15,S001,CAJ02,,,P1059,Armario Minimal 120cm,Muebles,Armarios,1,771.86,10,77.19,694.67,EUR,POS,
TL-001540,T-500748,18/03/25 09:37,S005,CAJ02,EMP019,C0046,P1042,Espejo Minimal ★,Decoración,Espejos,2,"80,45",0,"0,00",160.90,EUR,POS,
TL-001541,T-500748,18/03/25 09:37,S005,CAJ02,EMP019,C0046,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,94.92,0,,€94.92,EUR,POS,
TL-001542,T-500748,18/03/25 09:37,S005,CAJ02,EMP019,C0046,p1042,Espejo Minimal ★,Decoración,Espejos,1,"77,38",0,,€77.38,EUR,POS,
TL-001543,T-500748,18/03/25 09:37,S005,CAJ02,EMP019,C0046,P1006,Cortina Élite 200x300,Textil hogar,,1,"112,18",0,0.00,112.18,EUR,POS,
TL-001544,T-500749,09/03/25 07:17,S004,CAJ02,EMP039,,P1082,Vela Vintage ★,,Velas,4,242.65,40,388.24 EUR,€582.36,EUR,POS,
TL-001545,T-500749,09/03/25 07:17,S004,CAJ02,EMP039,,P1080,Espejo Boreal ★,Decoración,Espejos,3,"212,79",0,"0,00",638.37,EUR,POS,
TL-001546,T-500750,27/12/25 01:22,S002,CAJ04,EMP011,,P1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1085.25,5,"54,26",1030.99,EUR,POS,
TL-001547,T-500751,09/06/25 07:53,S004,CAJ06,EMP055,,P1011 ,Vela Eco ★,Decoración,Velas,1,89.09,0,0.00,89.09,EUR,POS,
TL-001548,T-500751,09/06/25 07:53,S004,CAJ06,EMP055,,P1067,"Lámparas pie Boreal ""Star""",,Lámparas pie,1,"345,97",0,0.00,345.97,EUR,POS,
TL-001549,T-500751,09/06/25 07:53,S004,CAJ06,EMP055,,P1053,"Aplique Nórdico ""Star""",iluminación,,1,238.12,0,"0,00","238,12",EUR,POS,
TL-001550,T-500751,09/06/25 07:53,S004,CAJ06,EMP055,,p1049,"Lámparas techo Boreal ""Star""",Iluminación,,2,"360,10",0,0.00,720.20,EUR,POS,
TL-001551,T-500752,07/12/25 21:44,S003,CAJ06,EMP070,C0001,P1042,Espejo Minimal ★,Decoración,Espejos,1,74.82,,"22,45",52.37,EUR,POS,
TL-001552,T-500752,07/12/25 21:44,S003,CAJ06,EMP070,C0001,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,€100.09,10,10.01,€90.08,EUR,POS,
TL-001553,T-500753,07/02/25 19:49,S001,CAJ05,EMP014,,P1024,Cojine Vintage ★,Decoración,Cojines,1,184.24,0,€0.00,184.24,EUR,POS,
TL-001554,T-500754,15/10/2025,S005,CAJ01,EMP067,,P1050,Cama Brisa Compact,Muebles,Camas,1,191.00,0,"0,00","191,00",EUR,POS,
TL-001555,T-500755,08/12/25 17:15,S001,CAJ04,EMP001,c0065,P1088,Espejo Élite ★,Decoración,Espejos,1,161.87,10,16.19,145.68,EUR,POS,
TL-001556,T-500755,08/12/25 17:15,S001,CAJ04,EMP001,c0065,P1036,Cortina Aurora 90x200,,Cortinas,1,27.84,0,0.00,"27,84",EUR,POS,
TL-001557,T-500755,08/12/25 17:15,S001,CAJ04,EMP001,c0065,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,"656,41",0,"0,00",656.41,EUR,POS,
TL-001558,T-500756,26/08/25 23:20,S004,CAJ03,EMP070,C0082,P1018,Cojine Minimal ★,,Cojines,1,"181,92",10,18.19,163.73,EUR,POS,
TL-001559,T-500756,26/08/25 23:20,S004,CAJ03,EMP070,C0082,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,4,"75,53",0,0.00 EUR,302.12,EUR,POS,
TL-001560,T-500757,08/02/25 20:15,S002,CAJ04,EMP038,C0090,P1005,Cuadro Luna ★,Decoración,Cuadros,1,"197,54",25,"49,38",,EUR,POS,
TL-001561,T-500757,08/02/25 20:15,S002,CAJ04,EMP038,C0090,P1089,"Bombilla Vintage ""Star""",iluminación,Bombillas,1,"102,63",0,€0.00,"102,63",EUR,POS,
TL-001562,T-500758,28/04/25 13:56,s002,CAJ08,EM050,C0046,P1079,Cuadro Boreal ★,Decoración,Cuadros,2,€144.65,40,"115,72",173.58,EUR,POS,
TL-001563,T-500758,28/04/25 13:56,s002,CAJ08,EM050,C0046,P1029,Figura Luna ★,Decoración,Figuras,1,51.90,0,€0.00,51.90,EUR,POS,
TL-001564,T-500758,28/04/25 13:56,s002,CAJ08,EM050,C0046,PX1088,Espejo Élite ★,Decoración,,2,"147,23",0,€0.00,€294.46,EUR,POS,
TL-001565,T-500759,17/12/25 12:22,,CAJ03,EMP065,,P1025,Figura Nórdico ★,Decoración,Figuras,1,"86,26",0,"0,00",86.26,EUR,POS,
TL-001566,T-500759,17/12/25 12:22,,CAJ03,EMP065,,P1075,Cuadro Luna ★,Decoración,Cuadros,1,29.79,30,8.94,20.85,EUR,POS,
TL-001567,T-500759,17/12/25 12:22,,CAJ03,EMP065,,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,384.87,40,€153.95,230.92,EUR,POS,
TL-001568,T-500760,27/01/25 11:45,S003,CAJ03,EMP039,C0085,p1099,Figura Eco ★,Decoración,,2,191.21,15,57.36,325.06,EUR,POS,
TL-001569,T-500761,28/08/25 19:17,S005,CAJ06,EMP075,,P1026,Cuadro Vintage ★,Decoración,Cuadros,1,94.15,,0.00,94.15,EUR,POS,
TL-001570,T-500762,11/11/25 00:16,S004,CAJ08,EMP030,,SKU-1019,Vela Aurora ★,Decoración,Velas,1,47.59,0,0.00,"47,59",EUR,POS,
TL-001571,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,,P1027,Sábana Nórdico 140x200,Textil hogar,Sábanas,1,€96.29,10,9.63,,EUR,POS,
TL-001572,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,,P1020,Alfombra Zen 200x300,Textil hogar,,1,"107,78",0,,"107,78",EUR,POS,
TL-001573,T-500763,19/10/25 05:54,S004,CAJ01,EMP015,,P1098,Espejo Boreal ★,Decoración,Espejos,4,223.34,0,0.00,894.36 EUR,EUR,POS,
TL-001574,T-500764,22/04/25 02:32,S004,CAJ04,EMP063,c0025,P1052,Cama Vintage 3 plazas,,Camas,1,€743.59,5,"37,18",706.41,EUR,POS,
TL-001575,T-500765,09/08/25 16:53,S001,CAJ03,EMP047,,p1097,Sofá Eco 120cm,Muebles,Sofás,1,809.37,15,121.41,687.96,EUR,POS,
TL-001576,T-500765,09/08/25 16:53,S001,CAJ03,EMP047,,P1065,Sofá Atlas 3 plazas,Muebles,Sofás,1,"1066,82",,€426.73,640.09,EUR,POS,
TL-001577,T-500766,19/05/25 10:40,S004,CAJ04,EMP061,C0055,P1069,Sofá Zen 120cm,Muebles,Sofás,1,545.23,0,0.00,545.23,EUR,POS,
TL-001578,T-500766,19/05/25 10:40,S004,CAJ04,EMP061,C0055,p1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,1,"24,82",0,0.00,24.82,EUR,POS,
TL-001579,T-500766,19/05/25 10:40,S004,CAJ04,EMP061,C0055,P1052 ,Cama Vintage 3 plazas,Muebles,Camas,3,635.25,0,"0,00",1905.75,EUR,POS,
TL-001580,T-500767,2025-08-22 14:17:21,S002,CAJ05,EMP064,C0033,P1067,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,1,356.53,0,0.00 EUR,356.53,EUR,POS,
TL-001581,T-500767,2025-08-22 14:17:21,S002,CAJ05,EMP064,C0033,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,2,€75.21,0,0.00,"150,42",EUR,POS,
TL-001582,T-500767,2025-08-22 14:17:21,S002,CAJ05,EMP064,C0033,P1079,Cuadro Boreal ★,Decoración,Cuadros,1,173.06,0,0.00,173.06 EUR,EUR,POS,
TL-001583,T-500768,28/12/25 21:05,S002,CAJ02,EMP031,C0015,P1039,Cuadro Nórdico ★,Decoración,Cuadros,4,"245,87",10,98.35,885.13,EUR,POS,
TL-001584,T-500769,2025-01-24 01:34:23,S001,CAJ07,EMP043,,P1075,Cuadro Luna ★,Decoración,Cuadros,1,€35.54,15,"5,33",,EUR,POS, ⚠️
TL-001585,T-500769,2025-01-24 01:34:23,S001,CAJ07,EMP043,,P1003,Espejo Atlas ★,Decoración,Espejos,3,"259,89",0,0.00,779.67,EUR,POS,
TL-001586,T-500769,2025-01-24 01:34:23,S001,CAJ07,EMP043,,P1025,Figura Nórdico ★,Decoración,Figuras,1,86.99,0,€0.00,"86,99",EUR,POS,
TL-001587,T-500770,21/08/2025,S002,CAJ01,EMP010,c0017,P1005,Cuadro Luna ★,Decoración,Cuadros,1,181.70,0,"0,00",181.70,EUR,POS,
TL-001588,500771,07/12/25 09:06,S005,CAJ06,EMP039,,P1081,"Bombilla Élite ""Star""",Iluminación,Bombillas,3,€395.59,15,"178,02","1008,75",EUR,POS,
TL-001589,500771,07/12/25 09:06,S005,CAJ06,EMP039,,P1077,"Aplique Atlas ""Star""",,Apliques,1,"230,34",0,"0,00",230.34,EUR,POS,
TL-001590,500771,07/12/25 09:06,S005,CAJ06,EMP039,,P1055,Cuadro Luna ★,Decoración,,1,"130,35",0,0.00,130.35,EUR,POS,
TL-001591,T-500772,27/05/25 12:01,S004,CAJ01,EMP007,C0057,p1070,"Aplique Boreal ""Star""",Iluminación,,1,280.50,0,0.00,280.50,EUR,POS,
TL-001592,T-500773,2025-08-17 14:18:45,S003,CAJ07,EMP031,,P1051,Alfombra Aurora Set 2 uds,Textil hogar,Alfombras,2,24.97,15,"7,49",42.45,EUR,POS,
TL-001593,T-500773,2025-08-17 14:18:45,S003,CAJ07,EMP031,,P1058,Manta Nórdico 140x200,Textil hogar,Mantas,1,67.66,0,"0,00",67.66,EUR,POS,
TL-001594, T-500774,20/06/25 07:38,S001,CAJ04,EMP010,,P1066,Jarrón Brisa 💠,Iluminación,Lámparas pie,1,"80,70",0,"0,00",80.70,EUR,POS,
TL-001595, T-500774,20/06/25 07:38,S001,CAJ04,EMP010,, P1037,"Bombilla Boreal ""Star""",Iluminación,Bombillas,1,€50.90,0,0.00,€50.90,EUR,POS,
TL-001596, T-500774,20/06/25 07:38,S001,CAJ04,EMP010,,p1048,Mesa Minimal 160cm,Muebles,,1,446.04,0,0.00,446.04,EUR,POS,
TL-001597,T-500775,2025-07-31 03:08:59,S005,CAJ02,EMP010,,P1096,Figura Vintage ★,Decoración,Figuras,2,147.21,10,29.44,"264,98",EUR,POS,
TL-001598,T-500776,14/04/25 21:36,S003,CAJ05,EMP032,C0053,P1075,Cuadro Luna ★,Decoración,Cuadros,1,"34,17",0,0.00,34.17 EUR,EUR,POS,
TL-001599,T-500777,25/05/25 14:55,S002,CAJ04,EMP071,C0057,P1099,Figura Eco ★,Decoración,Figuras,2,174.35 EUR,0,0.00,"348,70",EUR,POS,
TL-001600,T-500777,25/05/25 14:55,S002,CAJ04,EMP071,C0057,P1015,"Bombilla Vintage ""Star""",Iluminación,Bombillas,1,90.23,0,€0.00,"90,23",EUR,POS,
TL-001601,T-500777,25/05/25 14:55,S002,CAJ04,EMP071,C0057,p1003,Espejo Atlas ★,Decoración,Espejos,3,,0,0.00,722.04,EUR,POS,
TL-001602,T-500778,02/02/25 19:32,S004,CAJ05,EMP050,c0049,P1086,"Lámparas mesa Eco ""Star""",Iluminación,Lámparas mesa,1,"197,55",,0.00 EUR,"197,55",EUR,POS,
TL-001603,T-500778,02/02/25 19:32,S004,CAJ05,EMP050,c0049,P1047,Sofá Atlas 3 plazas,Muebles,Sofás,2,487.49,10,,877.48,EUR,POS,
TL-001604,T-500778,02/02/25 19:32,S004,CAJ05,EMP050,c0049,PX1031,Cama Nórdico 3 plazas,Muebles,Camas,1,1167.93,0,€0.00,1167.93,EUR,POS,
TL-001605,T-500779,2025-05-16 01:46:23,S002,CAJ01,EMP005,C0034,P1022,Armario Aurora 120cm,Muebles,,1,"885,78",15,132.87,752.91,EUR,POS,
TL-001606,T-500779,2025-05-16 01:46:23,S002,CAJ01,EMP005,C0034,P1012,Sábana Sol 140x200,Textil hogar,Sábanas,2,€8.25,0,0.00,€16.50,EUR,POS,
TL-001607,T-500780,03/08/25 21:04,S003,CAJ07,EMP008,,p1040,Manta Boreal 140x200,Textil hogar,,1,"31,92",25,7.98 EUR,"23,94",EUR,POS,
TL-001608,T-500780,03/08/25 21:04,S003,CAJ07,EMP008,,SKU-1019,Vela Aurora ★,Decoración,Velas,2,44.06,0,,88.12,EUR,POS,
TL-001609,T-500781,26/12/25 02:27,S005,CAJ05,EMP049,,P1099,Figura Eco ★,Decoración,Figuras,1,€196.28,15,29.44,166.84 EUR,EUR,POS,
TL-001610,T-500781,26/12/25 02:27,S005,CAJ05,EMP049,,P1025,Figura Nórdico ★,Decoración,,5,85.79,25,107.24,"321,71",EUR,POS,
TL-001611,T-500782,2025-09-14 00:28:06,S005,CAJ07,EMP036,C0040,P1011,Vela Eco ★,Decoración,Velas,4,87.27,0,0.00,€349.08,EUR,POS,
TL-001612,T-500783,20/05/25 07:32,S002,CAJ01,EMP060,C0011,P1016,"Aplique Élite ""Star""",Iluminación,Apliques,1,323.11,0,0.00,"323,11",EUR,POS,
TL-001613,T-500784,12/07/25 05:04,S001,CAJ05,EMP036,GUEST,P1055,Cuadro Luna ★,Decoración,Cuadros,3,125.65,0,€0.00,376.95,EUR,POS,
TL-001614,T-500785,30/03/25 12:40,S001,CAJ08,EMP006,C0087,P1080,Espejo Boreal ★,Decoración,Espejos,2,"184,78",0,0.00,369.56 EUR,EUR,POS,
TL-001615,T-500785,30/03/25 12:40,S001,CAJ08,EMP006,C0087,P1041,Vela Luna ★,Decoración,Velas,1,118.75 EUR,25,29.69,€89.06,EUR,POS,
TL-001616,T-500785,30/03/25 12:40,S001,CAJ08,EMP006,C0087,P1004,Cama Sol 120cm,decoración,Camas,2,"1225,97",0,0.00,2451.94,EUR,POS,
TL-001617,T-500785,30/03/25 12:40,S001,CAJ08,EMP006,C0087,P1014,Cuadro Zen ★,Decoración,Cuadros,1,€62.75,0,0.00,62.75,EUR,POS,
TL-001618,T-500786,18/07/25 11:11,S001,CAJ06,EMP065,,P1029,Figura Luna ★,Decoración,Figuras,1,57.17 EUR,0,"0,00","57,17",EUR,POS,
TL-001619,T-500786,18/07/25 11:11,S001,CAJ06,EMP065,, P1041,Vela Luna ★,Decoración,Velas,1,116.46 EUR,0,0.00,,EUR,POS,
TL-001620,T-500787 ,11/05/25 02:17,S004,CAJ03,EMP078,,P1073,Espejo Minimal ★,Decoración,Espejos,3,€120.11,,€18.02,342.31,EUR,POS,
TL-001621,T-500787 ,11/05/25 02:17,S004,CAJ03,EMP078,,P1075,Cuadro Luna ★,Decoración,Cuadros,1,,20,6.01,24.04,EUR,POS,
TL-001622,500788,2025-03-24 03:07:59,S003,CAJ03,EMP004,C0075,P1038,"Lámparas pie Boreal ""Star""",Iluminación,Lámparas pie,2,22.01,0,0.00,€44.02,EUR,POS,
TL-001623,500788,2025-03-24 03:07:59,S003,CAJ03,EMP004,C0075,p1044,"Bombilla Eco ""Star""",Iluminación,Bombillas,1,€50.68,0,0.00,"50,68",EUR,POS,
TL-001624,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,,P1074,Sábana Vintage Pack 4,Textil hogar,Sábanas,1,€97.15,10,9.72,87.43,EUR,POS,
TL-001625,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,,P1088,Espejo Élite ★,Decoración,Espejos,1,"139,35",0,0.00,139.35 EUR,EUR,POS,
TL-001626,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,,P1050,Cama Brisa Compact,Muebles,Camas,1,197.32,,0.00,197.32,EUR,POS,
TL-001627,T-500789,30 de diciembre de 2025 07:39,S005,CAJ03,EMP011,,P1087,Jarrone Eco ★,Decoración,Jarrones,3,€209.01,10,62.70,564.33 EUR,EUR,POS,
TL-001628,T-500790,04/05/25 02:05,S001,CAJ01,EMP068,C0032,P1050,Cama Brisa Compact,Muebles,Camas,2,"179,25",0,"0,00","358,50",EUR,POS,
TL-001629,T-500791,08/12/25 20:18,S003,CAJ02,EMP057,C0047, P1020,Alfombra Zen 200x300,textil hogar,Alfombras,1,116.12,0,0.00,116.12,EUR,POS,
TL-001630,T-500791,08/12/25 20:18,S003,CAJ02,EMP057,C0047,P1040,Manta Boreal 140x200,Textil hogar,Mantas,4,31.65,0,0.00,"126,60",EUR,POS,
TL-001631,T-500792,08/06/25 07:16,S004,CAJ03,EMP032,,P1092,Armario Sol Compact,Muebles,Armarios,2,"507,80",0,0.00,"1015,60",EUR,POS,
TL-001632,T-500792,08/06/25 07:16,S004,CAJ03,EMP032,,P1052,Cama Vintage 3 plazas,Muebles,Camas,1,708.98,0,€0.00,708.98,EUR,POS,
TL-001633,T-500793,07/12/25 08:41,S004,CAJ03,EMP026,,P1013,"Lámparas techo Brisa ""Star""",Iluminación,Lámparas techo,2,"297,61",25,148.80,446.42,EUR,POS,
